event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
E28782E52135,order,2025-09-27 21:25:20,CUST0003733,PROD0078,United States,39.8283,-98.5795,,Reseller,PayPal,USD,1,316.27,STUDENT15,47.44,0.0,268.83,1.0,268.83,False,,
71E7848049BF,invoice,2025-05-21 21:22:30,CUST0000363,PROD0046,United States,39.8283,-98.5795,,Partner,Credit Card,USD,1,150.0,N/A,0.0,0.0,150.0,1.0,150.0,False,,
68A58A215538,order,2024-07-07 16:45:21,CUST0002194,PROD0055,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,6.0,N/A,0.0,0.0,18.0,1.0,18.0,False,,
AA3F9D59E0E2,order,2024-04-30 00:53:38,CUST0000368,PROD0028,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,70.0,WELCOME10,7.0,3.5,66.5,1.0,66.5,False,,
32BD21707894,invoice,2024-06-12 16:37:07,CUST0003538,PROD0096,United States,39.8283,-98.5795,,Website,Invoice,USD,3,267.4,NEWCUSTOMER10,80.22,0.0,721.98,1.0,721.98,False,,
9F78B4D4A4D8,order,2024-11-14 17:11:41,CUST0003519,PROD0032,Brazil,-14.235,-51.9253,LATAM,Reseller,Invoice,USD,1,120.0,WELCOME10,12.0,18.0,126.0,1.0,126.0,False,,
0BCE9F2BBDCD,order,2025-08-24 00:58:09,CUST0003717,PROD0002,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,10,470.75,N/A,0.0,941.5,5649.0,1.06,5987.94,False,,
6145F9D203B7,order,2024-05-21 22:56:22,CUST0002891,PROD0049,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,1,12.26,N/A,0.0,2.45,14.71,1.06,15.59,False,,
63F7C91CA64C,order,2024-06-23 07:15:27,CUST0001956,PROD0081,United States,39.8283,-98.5795,,Partner,PayPal,USD,1,29.18,N/A,0.0,0.0,29.18,1.0,29.18,False,,
4F3AB35D7F50,order,2024-06-29 22:49:06,CUST0001686,PROD0015,Philippines,12.8797,121.774,APAC,Reseller,Invoice,USD,15,8.75,N/A,0.0,19.69,150.94,1.0,150.94,False,,
F31CC834236D,order,2024-09-12 12:11:53,CUST0000964,PROD0090,Australia,-25.2744,133.7751,APAC,Website,Wire,AUD,1,233.0,N/A,0.0,23.3,256.3,0.66,169.16,False,,
0410F30469A6,order,2025-08-30 17:08:18,CUST0000932,PROD0046,Spain,40.4637,-3.7492,EU,Marketplace,Invoice,EUR,10,141.51,N/A,0.0,283.02,1698.12,1.06,1800.01,False,,
99DD0E567416,invoice,2024-10-12 01:43:31,CUST0002514,PROD0095,Canada,56.1304,-106.3468,,Direct Sales,PayPal,USD,20,19.63,N/A,0.0,19.63,412.23,1.0,412.23,False,,
B8D9EF4D3420,order,2025-03-18 04:40:19,CUST0002567,PROD0050,United States,39.8283,-98.5795,,Website,PayPal,USD,15,130.0,N/A,0.0,0.0,1950.0,1.0,1950.0,False,,
C6EA1C76050C,invoice,2024-04-29 01:02:51,CUST0003965,PROD0063,Netherlands,52.1326,5.2913,EU,Marketplace,Invoice,EUR,10,9.32,BFCM20,18.64,18.64,93.2,1.06,98.79,False,,
15BEA8941D95,invoice,2025-06-29 10:19:26,CUST0003945,PROD0096,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,252.26,N/A,0.0,151.36,908.14,1.06,962.63,False,,
27C280D94929,order,2025-02-21 23:28:34,CUST0001778,PROD0051,Netherlands,52.1326,5.2913,EU,Marketplace,PayPal,EUR,1,18.87,BFCM10,1.89,3.77,20.75,1.06,22.0,False,,
066848D152B5,invoice,2025-03-19 22:25:31,CUST0000315,PROD0009,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,5,163.11,N/A,0.0,163.11,978.66,1.22,1193.97,False,,
7EEA03D6D5DE,order,2025-09-27 08:04:44,CUST0003650,PROD0022,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,145.45,LOYALTY15,21.82,14.54,138.17,0.66,91.19,False,,
D1717A0D660C,order,2025-03-01 09:30:32,CUST0001192,PROD0003,United States,39.8283,-98.5795,,Website,PayPal,USD,1,29.0,N/A,0.0,0.0,29.0,1.0,29.0,False,,
36D49644B90C,order,2024-05-31 06:42:41,CUST0001125,PROD0002,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,499.0,N/A,0.0,0.0,499.0,1.0,499.0,False,,
AE4095C38426,order,2025-07-01 15:23:28,CUST0003334,PROD0063,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,10,8.1,N/A,0.0,16.2,97.2,1.22,118.58,False,,
46A2F5911FE9,order,2025-02-17 01:12:05,CUST0000806,PROD0059,United Kingdom,55.3781,-3.436,EU,Marketplace,Wire,GBP,5,23.77,N/A,0.0,23.77,142.62,1.22,174.0,False,,
E3B0CE76B78F,invoice,2025-03-29 11:40:06,CUST0000604,PROD0038,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,1,102.46,BFCM10,10.25,20.49,112.7,1.22,137.49,False,,
E1A0ECAC7303,order,2024-05-16 16:55:44,CUST0001630,PROD0007,Germany,51.1657,10.4515,EU,Partner,PayPal,EUR,1,8.49,N/A,0.0,1.7,10.19,1.06,10.8,False,,
CD65EBDDB497,order,2025-01-26 15:39:27,CUST0002301,PROD0096,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,405.15,LOYALTY15,60.77,40.52,384.9,0.66,254.03,False,,
3ACF6F42B8C0,order,2025-08-21 10:53:49,CUST0003251,PROD0096,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,219.18,N/A,0.0,219.18,1315.08,1.22,1604.4,False,,
3718A3898DD2,order,2025-02-20 23:39:07,CUST0003710,PROD0046,Netherlands,52.1326,5.2913,EU,Partner,PayPal,EUR,3,141.51,BFCM10,42.45,84.91,466.99,1.06,495.01,False,,
0418ABDB7351,order,2024-12-04 20:55:15,CUST0001648,PROD0047,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,1,8.49,N/A,0.0,1.7,10.19,1.06,10.8,False,,
4F22C21665D9,order,2025-02-27 18:23:58,CUST0002006,PROD0070,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,1,221.65,N/A,0.0,44.33,265.98,1.06,281.94,False,,
1C479738F2F7,order,2024-05-13 11:20:27,CUST0001752,PROD0045,Germany,51.1657,10.4515,EU,Website,Wire,EUR,1,14.15,WELCOME10,1.42,2.83,15.56,1.06,16.49,False,,
406190EB54BB,invoice,2024-10-26 10:19:37,CUST0002059,PROD0039,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,15,37.88,N/A,0.0,56.82,625.02,0.66,412.51,False,,
F8A520C5C5AC,invoice,2025-08-03 07:17:34,CUST0000065,PROD0055,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,3,6.0,SAVE5,0.9,2.7,19.8,1.0,19.8,False,,
B8F0FF1D0C70,invoice,2025-04-22 22:21:55,CUST0002994,PROD0082,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,1,118.1,N/A,0.0,5.9,124.0,1.0,124.0,False,,
2311E2FD524F,order,2024-09-21 17:10:09,CUST0002257,PROD0084,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,225.15,WELCOME10,112.58,0.0,1013.17,1.0,1013.17,False,,
87BDA85BE43E,order,2024-11-30 23:05:47,CUST0003958,PROD0060,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,225.15,N/A,0.0,0.0,225.15,1.0,225.15,False,,
CAC407CD8B66,order,2024-05-28 23:10:01,CUST0002264,PROD0097,United States,39.8283,-98.5795,,Direct Sales,PayPal,USD,15,24.48,N/A,0.0,0.0,367.2,1.0,367.2,False,,
063889B6D9B0,order,2025-04-15 16:12:42,CUST0001580,PROD0073,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,15,20.0,N/A,0.0,15.0,315.0,1.0,315.0,False,,
977128598742,order,2025-06-28 20:04:57,CUST0000141,PROD0019,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,1,15.0,N/A,0.0,2.25,17.25,1.0,17.25,False,,
0724877F6E71,order,2025-01-12 15:44:24,CUST0001925,PROD0027,Canada,56.1304,-106.3468,,Website,Credit Card,USD,3,7.0,N/A,0.0,1.05,22.05,1.0,22.05,False,,
43261380D86E,invoice,2025-04-03 11:17:05,CUST0000507,PROD0020,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,10,118.03,N/A,0.0,236.06,1416.36,1.22,1727.96,True,2025-05-03 11:17:05,Accidental purchase
0EDB59DC4BD8,order,2025-06-06 03:24:25,CUST0002935,PROD0077,Netherlands,52.1326,5.2913,EU,Marketplace,Credit Card,EUR,5,23.58,N/A,0.0,23.58,141.48,1.06,149.97,False,,
521CCEA1EEC8,invoice,2025-07-01 08:34:46,CUST0003619,PROD0049,Australia,-25.2744,133.7751,APAC,Partner,Invoice,AUD,5,19.7,N/A,0.0,9.85,108.35,0.66,71.51,False,,
68D0C7AAA140,invoice,2025-05-06 19:08:03,CUST0003205,PROD0018,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,3,215.09,SAVE5,32.26,129.05,742.06,1.06,786.58,False,,
2D0819B89945,order,2025-05-09 17:00:05,CUST0001773,PROD0061,Netherlands,52.1326,5.2913,EU,Direct Sales,Invoice,EUR,10,9.43,N/A,0.0,18.86,113.16,1.06,119.95,False,,
C90F30BD15C5,order,2024-05-13 14:47:40,CUST0001443,PROD0044,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,151.52,WELCOME10,15.15,15.15,151.52,0.66,100.0,False,,
B37D96327BF5,invoice,2024-10-18 05:59:18,CUST0001181,PROD0073,Germany,51.1657,10.4515,EU,Marketplace,Invoice,EUR,3,18.87,N/A,0.0,11.32,67.93,1.06,72.01,False,,
101378FB1042,order,2025-06-24 14:55:02,CUST0000344,PROD0063,Spain,40.4637,-3.7492,EU,Marketplace,Credit Card,EUR,3,9.32,N/A,0.0,5.59,33.55,1.06,35.56,False,,
7DC2993F0ED2,order,2025-06-24 02:06:26,CUST0000530,PROD0017,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,19.0,N/A,0.0,0.0,95.0,1.0,95.0,False,,
48A111F683DA,order,2025-08-26 09:14:01,CUST0000242,PROD0070,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,20,192.58,N/A,0.0,770.32,4621.92,1.22,5638.74,False,,
376014B53B75,order,2024-10-02 11:58:57,CUST0003030,PROD0097,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,20.07,N/A,0.0,4.01,24.08,1.22,29.38,False,,
0113BF320400,order,2024-10-20 09:42:58,CUST0001197,PROD0101,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,30.65,BFCM20,30.65,0.0,122.6,1.0,122.6,False,,
EA3B5663679E,order,2025-10-06 10:51:15,CUST0001250,PROD0029,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,5.0,BFCM10,0.5,0.25,4.75,1.0,4.75,False,,
2CC543C8704E,invoice,2025-05-28 15:29:26,CUST0002996,PROD0041,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,1,11.32,BFCM10,1.13,2.26,12.45,1.06,13.2,False,,
D25DA103CC65,invoice,2024-05-12 12:53:01,CUST0002084,PROD0048,United States,39.8283,-98.5795,,Partner,Credit Card,USD,3,90.0,N/A,0.0,0.0,270.0,1.0,270.0,False,,
253D07D70FE9,order,2025-07-29 05:19:50,CUST0003919,PROD0029,Philippines,12.8797,121.774,APAC,Partner,Credit Card,USD,5,5.0,N/A,0.0,3.75,28.75,1.0,28.75,False,,
99BD622F1EFD,order,2024-10-12 11:26:52,CUST0002815,PROD0016,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,3,105.0,N/A,0.0,0.0,315.0,1.0,315.0,False,,
F5ED81C299B5,order,2025-01-20 08:19:03,CUST0000451,PROD0033,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,10,7.38,N/A,0.0,14.76,88.56,1.22,108.04,False,,
38A95128D301,order,2025-06-12 07:41:44,CUST0003732,PROD0014,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,122.87,N/A,0.0,122.87,737.22,1.22,899.41,False,,
7D477535A487,invoice,2024-07-01 17:43:11,CUST0001428,PROD0039,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,3,25.0,N/A,0.0,0.0,75.0,1.0,75.0,False,,
D244CA24C341,order,2025-04-11 18:34:23,CUST0003761,PROD0082,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,1,111.42,BFCM20,22.28,22.28,111.42,1.06,118.11,False,,
C25D6110C7CB,order,2025-05-27 20:09:28,CUST0003578,PROD0011,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,249.0,BFCM10,249.0,0.0,2241.0,1.0,2241.0,False,,
BFF0F7FD5A6C,order,2025-04-14 13:11:14,CUST0002668,PROD0090,United States,39.8283,-98.5795,,Reseller,Wire,USD,3,153.78,BFCM10,46.13,0.0,415.21,1.0,415.21,False,,
3544F0BAE3D2,order,2025-07-25 14:25:41,CUST0001887,PROD0096,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,405.15,N/A,0.0,40.52,445.67,0.66,294.14,False,,
25E2309F7194,order,2025-10-13 22:35:04,CUST0002547,PROD0016,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,1,105.0,N/A,0.0,0.0,105.0,1.0,105.0,False,,
A9C5ABF69BBC,order,2024-10-09 17:17:28,CUST0000436,PROD0079,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,20.14,N/A,0.0,20.14,120.84,1.22,147.42,False,,
30B6C8BC9CD1,order,2024-07-13 16:16:48,CUST0000016,PROD0094,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,234.95,N/A,0.0,0.0,704.85,1.0,704.85,False,,
A2E74C4C5320,order,2024-08-19 18:25:04,CUST0001057,PROD0092,Philippines,12.8797,121.774,APAC,Direct Sales,PayPal,USD,1,234.95,N/A,0.0,35.24,270.19,1.0,270.19,False,,
B054D302ABB2,invoice,2025-01-14 08:16:20,CUST0003225,PROD0021,Australia,-25.2744,133.7751,APAC,Reseller,Wire,AUD,10,15.15,N/A,0.0,15.15,166.65,0.66,109.99,False,,
0E44E2F5B448,invoice,2025-06-16 03:07:45,CUST0002604,PROD0046,France,46.2276,2.2137,EU,Website,Credit Card,EUR,5,141.51,WELCOME10,70.76,141.51,778.3,1.06,825.0,False,,
CE781B33F907,order,2025-03-01 11:05:20,CUST0000788,PROD0082,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,178.94,N/A,0.0,17.89,196.83,0.66,129.91,False,,
49A0FE8F95E2,order,2025-01-29 20:42:34,CUST0002776,PROD0040,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,235.85,WELCOME10,70.76,141.51,778.3,1.06,825.0,False,,
CC36AFCE1F4B,order,2025-08-25 01:32:40,CUST0000819,PROD0048,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,73.77,N/A,0.0,14.75,88.52,1.22,107.99,False,,
B547AB386EFD,order,2024-04-30 05:32:12,CUST0000586,PROD0048,United Kingdom,55.3781,-3.436,EU,Direct Sales,PayPal,GBP,1,73.77,N/A,0.0,14.75,88.52,1.22,107.99,False,,
F5B901144138,order,2025-08-04 01:31:37,CUST0003336,PROD0076,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,316.27,N/A,0.0,0.0,316.27,1.0,316.27,False,,
9BC91CF28E1C,order,2024-08-07 05:03:03,CUST0002190,PROD0098,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,267.4,BFCM20,53.48,13.37,227.29,1.0,227.29,False,,
E72105E69294,invoice,2025-07-31 03:08:24,CUST0002979,PROD0057,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,10,4.1,N/A,0.0,8.2,49.2,1.22,60.02,False,,
69FBA2739740,order,2024-08-19 02:28:49,CUST0002125,PROD0032,Germany,51.1657,10.4515,EU,Direct Sales,PayPal,EUR,15,113.21,LOYALTY15,254.72,339.63,1783.06,1.06,1890.04,False,,
9959950EAED3,order,2025-06-19 13:58:57,CUST0000512,PROD0074,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,10,405.15,SAVE5,202.58,405.15,4254.07,0.66,2807.69,False,,
6F6837F68328,order,2025-03-06 17:27:11,CUST0002174,PROD0057,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,1,4.72,SAVE5,0.24,0.94,5.42,1.06,5.75,False,,
6A586B7079C2,order,2025-01-22 10:00:01,CUST0000494,PROD0077,United Kingdom,55.3781,-3.436,EU,Reseller,Invoice,GBP,3,20.49,BFCM20,12.29,12.29,61.47,1.22,74.99,False,,
CE809380473E,order,2025-02-22 08:23:47,CUST0000115,PROD0041,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,20,12.0,N/A,0.0,0.0,240.0,1.0,240.0,False,,
B056E81766BE,invoice,2025-06-23 02:05:25,CUST0003063,PROD0018,United Kingdom,55.3781,-3.436,EU,Marketplace,Wire,GBP,1,186.89,N/A,0.0,37.38,224.27,1.22,273.61,False,,
F2A8D8936E1E,invoice,2025-01-30 08:17:07,CUST0003036,PROD0007,Netherlands,52.1326,5.2913,EU,Website,PayPal,EUR,1,8.49,LOYALTY15,1.27,1.7,8.92,1.06,9.46,False,,
A386A5F7C0CE,order,2024-04-25 02:29:31,CUST0001210,PROD0043,Spain,40.4637,-3.7492,EU,Website,Wire,EUR,1,9.43,N/A,0.0,1.89,11.32,1.06,12.0,False,,
5BA9513CC80A,order,2024-10-25 21:31:16,CUST0003115,PROD0089,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,10,23.45,N/A,0.0,11.73,246.23,1.0,246.23,False,,
3CCB54426905,order,2025-04-09 23:33:38,CUST0001067,PROD0023,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,5,8.0,N/A,0.0,2.0,42.0,1.0,42.0,False,,
F2578F24B3E6,order,2024-11-23 00:44:07,CUST0000956,PROD0023,Australia,-25.2744,133.7751,APAC,Website,Invoice,AUD,10,12.12,N/A,0.0,12.12,133.32,0.66,87.99,False,,
68876BB9AD4D,order,2024-06-19 08:18:18,CUST0002066,PROD0060,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,3,184.55,LOYALTY15,83.05,110.73,581.33,1.22,709.22,False,,
97ADA723FE6F,invoice,2025-01-21 05:16:41,CUST0000384,PROD0039,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,25.0,BFCM20,5.0,1.25,21.25,1.0,21.25,False,,
E8B75C890777,order,2024-06-06 18:42:04,CUST0000850,PROD0094,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,10,234.95,N/A,0.0,117.48,2466.98,1.0,2466.98,False,,
95A8171D75FF,invoice,2025-02-27 17:34:20,CUST0003533,PROD0089,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,23.45,N/A,0.0,0.0,351.75,1.0,351.75,False,,
6A3647B27404,invoice,2025-02-25 22:51:02,CUST0000631,PROD0065,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,3,17.92,BFCM10,5.38,10.75,59.13,1.06,62.68,True,2025-03-05 22:51:02,Billing error
B48A35609FBC,order,2025-02-25 15:19:26,CUST0000460,PROD0067,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,18.92,BFCM20,18.92,0.0,75.68,1.0,75.68,False,,
18641CC8A071,order,2025-06-14 14:43:53,CUST0001750,PROD0015,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,5,13.26,BFCM10,6.63,6.63,66.3,0.66,43.76,False,,
BDF7E98098F4,invoice,2025-05-19 01:37:29,CUST0002860,PROD0025,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,29.0,N/A,0.0,0.0,290.0,1.0,290.0,False,,
3887309E68FD,order,2025-03-01 17:04:24,CUST0002783,PROD0040,Netherlands,52.1326,5.2913,EU,Website,Wire,EUR,3,235.85,N/A,0.0,141.51,849.06,1.06,900.0,False,,
D8FF15B40519,order,2025-10-18 19:26:25,CUST0001266,PROD0054,Australia,-25.2744,133.7751,APAC,Partner,Credit Card,AUD,15,439.39,LOYALTY15,988.63,659.08,6261.3,0.66,4132.46,False,,
71CD0A82591B,invoice,2025-06-12 19:34:31,CUST0001529,PROD0029,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,5.0,SALE15,0.75,0.0,4.25,1.0,4.25,False,,
60DC5FC0C403,invoice,2025-06-06 08:30:56,CUST0000722,PROD0085,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,10,12.4,N/A,0.0,6.2,130.2,1.0,130.2,False,,
20F03E7FF229,order,2025-02-04 05:08:26,CUST0000092,PROD0086,United Kingdom,55.3781,-3.436,EU,Marketplace,PayPal,GBP,1,184.55,N/A,0.0,36.91,221.46,1.22,270.18,False,,
C4CF7A02B6D5,order,2025-01-15 19:43:52,CUST0002361,PROD0099,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,29.38,N/A,0.0,0.0,29.38,1.0,29.38,False,,
CADD8C06DAD6,order,2025-05-16 00:30:33,CUST0003751,PROD0048,Canada,56.1304,-106.3468,,Website,Credit Card,USD,20,90.0,N/A,0.0,90.0,1890.0,1.0,1890.0,False,,
5F444384E054,order,2025-10-09 09:42:38,CUST0000253,PROD0048,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,136.36,NEWCUSTOMER10,13.64,13.64,136.36,0.66,90.0,False,,
05657AC0E92B,order,2025-04-29 09:46:34,CUST0000979,PROD0066,United States,39.8283,-98.5795,,Website,PayPal,USD,1,153.78,NEWCUSTOMER10,15.38,0.0,138.4,1.0,138.4,False,,
D5FB959A4CBA,invoice,2024-06-29 13:21:38,CUST0000759,PROD0034,Germany,51.1657,10.4515,EU,Marketplace,Invoice,EUR,10,84.91,N/A,0.0,169.82,1018.92,1.06,1080.06,False,,
D33582285DF0,invoice,2025-07-02 08:47:28,CUST0000386,PROD0051,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,20.0,BFCM10,2.0,0.0,18.0,1.0,18.0,False,,
4D6B7A07E92E,invoice,2025-09-26 01:42:40,CUST0003999,PROD0074,Canada,56.1304,-106.3468,,Partner,PayPal,USD,1,267.4,N/A,0.0,13.37,280.77,1.0,280.77,False,,
D9457FA90EF8,order,2024-10-06 15:42:53,CUST0002983,PROD0061,Brazil,-14.235,-51.9253,LATAM,Reseller,Credit Card,USD,10,10.0,N/A,0.0,15.0,115.0,1.0,115.0,False,,
82C855E145EA,invoice,2025-01-21 12:05:43,CUST0001311,PROD0087,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,10,14.11,NEWCUSTOMER10,14.11,28.22,155.21,1.06,164.52,False,,
3AC52B444878,order,2025-08-13 17:25:53,CUST0003705,PROD0086,France,46.2276,2.2137,EU,Partner,Invoice,EUR,10,212.41,LOYALTY15,318.61,424.82,2230.31,1.06,2364.13,False,,
84265618AD6E,order,2025-01-11 21:31:17,CUST0003018,PROD0037,United States,39.8283,-98.5795,,Partner,PayPal,USD,3,12.5,N/A,0.0,0.0,37.5,1.0,37.5,False,,
400864394552,order,2024-08-21 20:05:14,CUST0003035,PROD0071,Spain,40.4637,-3.7492,EU,Website,Invoice,EUR,3,12.33,WELCOME10,3.7,7.4,40.69,1.06,43.13,False,,
13A4582361A0,order,2025-07-31 07:14:26,CUST0002163,PROD0011,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,249.0,N/A,0.0,0.0,1245.0,1.0,1245.0,False,,
4340831E39D0,order,2024-05-07 06:32:42,CUST0003375,PROD0005,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,15.0,N/A,0.0,0.0,15.0,1.0,15.0,False,,
65C4BEAA21C6,order,2025-03-21 14:56:13,CUST0000368,PROD0048,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,3,90.0,BFCM10,27.0,13.5,256.5,1.0,256.5,False,,
78F98C544EB5,order,2024-12-29 18:54:04,CUST0000048,PROD0041,United States,39.8283,-98.5795,,Reseller,Invoice,USD,10,12.0,N/A,0.0,0.0,120.0,1.0,120.0,False,,
CA3BE188E6E2,order,2025-07-16 05:40:53,CUST0001370,PROD0065,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,10,17.92,N/A,0.0,35.84,215.04,1.06,227.94,False,,
181A4D3E9088,invoice,2024-07-15 02:18:46,CUST0000060,PROD0048,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,3,73.77,N/A,0.0,44.26,265.57,1.22,324.0,False,,
3AAAB695EBCF,order,2024-11-10 04:07:03,CUST0001764,PROD0030,Brazil,-14.235,-51.9253,LATAM,Marketplace,Invoice,USD,10,50.0,BFCM10,50.0,75.0,525.0,1.0,525.0,False,,
E5E21FA98123,order,2025-04-11 13:15:25,CUST0002645,PROD0096,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,267.4,N/A,0.0,0.0,267.4,1.0,267.4,False,,
1A728AAC2FBE,order,2025-02-19 09:11:27,CUST0002362,PROD0088,United States,39.8283,-98.5795,,Website,Invoice,USD,25,153.78,N/A,0.0,0.0,3844.5,1.0,3844.5,False,,
48AEC7B504B4,order,2025-08-21 11:06:36,CUST0002332,PROD0001,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,40.16,LOYALTY15,6.02,8.03,42.17,1.22,51.45,False,,
031958650F2F,invoice,2025-04-12 13:27:57,CUST0003333,PROD0046,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,150.0,N/A,0.0,7.5,157.5,1.0,157.5,False,,
1F1B5BC7C0DF,order,2025-02-09 09:30:16,CUST0003078,PROD0016,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,10,86.07,BFCM10,86.07,172.14,946.77,1.22,1155.06,False,,
955923B10D9B,order,2024-08-29 11:06:36,CUST0000980,PROD0093,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,15.81,N/A,0.0,0.0,79.05,1.0,79.05,False,,
45C5D8EDE260,invoice,2025-05-18 18:10:34,CUST0002754,PROD0011,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,3,204.1,N/A,0.0,122.46,734.76,1.22,896.41,False,,
40F3D5D37C34,order,2025-06-14 13:57:36,CUST0003499,PROD0018,United States,39.8283,-98.5795,,Marketplace,PayPal,USD,5,228.0,N/A,0.0,0.0,1140.0,1.0,1140.0,False,,
D44F61350F28,order,2025-04-07 18:44:00,CUST0003181,PROD0003,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,29.0,N/A,0.0,0.0,29.0,1.0,29.0,False,,
A28F40E24686,invoice,2024-07-16 05:14:06,CUST0000890,PROD0078,Germany,51.1657,10.4515,EU,Partner,Credit Card,EUR,1,298.37,N/A,0.0,59.67,358.04,1.06,379.52,True,2024-09-01 05:14:06,Billing error
461E62AC5AF4,order,2025-02-28 13:29:42,CUST0003542,PROD0037,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,10,12.5,NEWCUSTOMER10,12.5,0.0,112.5,1.0,112.5,False,,
391051FB9E56,order,2024-07-03 23:25:57,CUST0002298,PROD0018,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,3,186.89,N/A,0.0,112.13,672.8,1.22,820.82,False,,
232752603D76,invoice,2025-08-12 20:45:09,CUST0001785,PROD0096,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,267.4,N/A,0.0,0.0,267.4,1.0,267.4,False,,
